X_1,X_2
-1.647815057943394,0.726577980869563
-0.01918620253866423,0.851292488841731
-0.5718413275345476,0.6771970610026732
0.9560560501852685,-0.2813454051308355
0.018592354282425953,-1.743138029800317
-1.440401545498737,-0.9528190282964325
-0.5147607123999047,0.8125683358916402
1.4538295635029197,-0.9814541499509566
0.29337142892842233,-0.8046962465330905
0.8626186058701689,0.3587504476678636
0.41224962580529717,0.8018309219944262
0.8326437603994996,0.3763380674380601
1.8429971036639694,-0.289188504181027
-0.8474662564927561,-0.1944545516749138
0.35684459455378137,-1.8311794036320108
-1.6239761101801367,0.7236921747407077
-0.7899523638511063,-0.07448723219937776
-1.9314206269012146,0.13494502251303253
1.6049503242659517,0.5335989487274642
-0.45101993482915986,-1.720773336691918
1.2443849470090402,0.912800691369729
1.1257136549422764,-1.5189106700033261
0.12922543106667614,-0.856449325249142
1.6424714157379219,-0.6932132976515818
-1.7441380530636463,0.48336694110628026
-1.31946398038584,1.2746890723529274
1.0601574850713789,1.4100260243633393
0.9916998986048685,-0.4428697656868636
-0.8213348460850607,-0.3324805551329579
0.16994334372878134,-1.725787552852476
-0.3909716285219038,0.7418489247041687
0.9475972545986335,-1.4702020662939193
-1.5704794389660652,0.7198248932848228
0.4510298088334604,-1.6307064840212724
0.7673384756979106,-0.5133746553265273
1.6638265576332547,0.5556894641752286
1.5870290164546719,-0.8339114983775032
-1.2809448270760513,1.2351891544546998
0.5649250665304799,-0.6459530042599915
0.30021399948767524,0.8854645943505582
0.4052058285706702,-0.7729596006830798
0.0027383602999959474,0.7832176184565725
-0.519823797853344,-0.7248357812244395
-1.5855065135420416,-0.9686981506836533
0.7655694395139941,0.4638269510500737
0.9877536227158878,-0.1519396227310538
0.39270812660445725,0.8178601089423354
1.3140862667827267,-1.3953339635036253
-0.23883066326531963,-0.6924242581185872
-0.6023387231640579,1.6296546304541435
-0.9320955143769426,0.05619146737869
-1.384229384162484,1.052435094312522
-0.7749772878301749,-0.05207344364810697
-0.7778381656945552,0.7049151608303305
-1.1636086996158266,-1.5600913268463659
-1.6099479940265533,-0.5354829027951097
-0.02239674409302027,0.9183652041786523
-0.9996855792844757,1.497724797171081
-0.594309265134309,-0.6706719933078606
-0.5491686025193054,-0.84808148306639
-1.8379378446797845,0.3529404045211528
-0.25404723457814576,1.0374680464642498
0.6865865580313083,-0.3826820223709951
-0.25018405901975066,-0.8616779227050346
-1.6442492757885632,-0.7359076447579216
1.0406911902641591,0.14416007975379003
1.6862549416051411,-0.4470055449844731
-0.6870177020553029,-0.5071922704183944
-0.616351413706712,-0.7171600211092313
-0.9809256173937768,0.16582732879294415
-1.0194684251712085,1.304556026106171
1.0239409690710453,0.21945157359985598
0.3641472047602385,1.7647534226160857
1.0287020973291465,-1.3507197878734443
-0.2671299621162231,-0.9101404307170697
1.5933095587122132,-0.459433022395297
1.5638916744434945,-0.544481643953293
1.4778299213894817,0.8306568889435175
-0.33518843013896565,1.7125624931441676
-1.2624887270255276,-1.2643670816035502
1.4243919654413832,1.2419655672983054
-0.680413915203586,0.42614665539283825
-0.15404630015968357,1.636089950598074
-0.44122941400411725,-1.5707879378202634
0.8185035101341323,-0.7555791086187843
1.7218492885288965,0.596321102312716
1.0044289110477795,0.380812333193096
1.1154870174641374,1.2901314761790945
-0.11373831238922943,-0.8320868289934022
-0.7575281392822537,0.44901698718801214
-0.4648542438677614,0.768442318378606
-1.0209643708777114,1.3641357222603596
-1.660675148619283,-0.15216457752756946
-0.5986306765897283,-1.615834523153303
0.6129809767408215,-0.6602579502236188
-0.34454334995892455,0.8275846328791348
-0.9058683779117643,-1.563688650894464
-1.1092979505036458,0.02465151071633525
0.10058584367891092,0.7512188963506129
-1.618072336821937,1.2373569198071774
0.20345902082790057,-0.8713989079674802
-0.8918613155157056,-1.632490522771528
0.8085032166804061,0.22951581844592014
1.2432517679333628,0.984540987552591
-0.6238412840766808,0.7388950648244074
0.7416409621522294,-0.3970128669046012
0.3995732960506365,1.7016735463959578
-0.7357447172425624,1.440415136026476
-0.775287534870094,-0.30704126052678177
1.627229327613318,-0.07439043080986144
1.5555089459595461,0.8261668412133474
0.8511960890286892,-0.11480028159048344
0.5855658253606406,-0.7908631036585521
0.7218270942929714,-1.6571480718640186
-0.6979989275874552,-0.7007363943612022
0.7297755093259788,0.1506130948744215
0.8918645711400397,-0.09004011663668655
-0.5254690671680932,-0.8097785651503085
0.0992796087209071,1.8894008439782133
1.7405953028477297,0.3221578088101455
-1.696060007233498,-0.29062926436813435
-1.359951886182867,-1.176960934353196
-0.18577477113235594,-0.8890159834224736
0.7461537949209768,-0.6013529018269295
-1.1840794607983527,-1.2187592775382718
-0.3262167349296242,-1.9047535966941116
0.9554805314497005,0.4048639872466278
-0.24892262547184063,-0.8478876539440791
1.6791725802789277,-0.5436801431845579
-0.12765952947285453,-0.9230265695253074
-1.3974950876493228,-1.1908719650407709
-1.7824236283671977,0.4197172171602756
0.1687916240150621,-1.7679745903781214
0.9225446234561644,-0.15524240193233194
-0.8485844697143589,-0.4561898693884918
0.7445443891370396,1.6394953459511181
-1.6678379955916214,-0.02867452362687756
1.764956787209316,-0.17649521844501143
-1.621436618880629,-0.4770639050066476
1.596079120652569,0.46071077819019074
0.23693745479320802,1.7377792557412917
0.49857466454488086,0.43812875031392307
-0.7610006787760646,0.37376146440414487
1.3792981084893468,1.2261555145699232
-1.4005623954092066,-1.1006056138010627
-0.7844158721197342,0.3807383528836389
-1.4932562406382404,-1.189307931805208
0.15910618740627247,-0.9611272364109512
-0.5906494217909656,0.8946237213021189
-0.6121182506919234,0.6417928366408076
-0.6853317287137379,-0.47884334403116907
-0.768859951643504,1.5227840305724922
-0.5436135625861769,0.5042939938589871
-0.7014722048449181,-1.7362563808862554
0.7128228432657774,-0.7014431821597145
-0.40520427263549824,-0.7326047146251112
0.6551611223088092,0.5447235224497599
-0.22704066407547766,0.8607248903300448
-0.7770517544566409,-0.1593914869736706
-0.38483956586031254,-0.900541072183277
-0.7098255479449244,-0.6448680965329577
-1.3543858521818866,-1.1332836494561427
0.4498843780005038,-0.7806691747940672
-0.48837967511244185,0.7103528794803659
0.7189035126173774,-1.6764544710264115
0.19473947750185258,0.8948893246877603
1.4021921652272842,-1.021104143717291
1.6131002857906844,-0.8819230473828162
0.002251832276461263,0.8635835976796802
0.6457223060723983,-0.6738026413195045
-1.8023901066507726,-0.13385501485760093
-0.6240762448974275,-0.5820103338853028
-0.5631820526596597,0.6967142979091062
0.8598057684870586,1.556025514209412
0.6133679939374655,-0.7177263740109838
0.14956260207199565,0.8063719638211958
0.687031116725831,1.746583208197098
-1.693164366916185,-0.7891284564622795
0.7790566267115053,-0.0719002017086677
-0.5659507030644737,1.583583917348516
0.9668246126515777,-0.2834489784414787
0.9207719357441645,0.3169127924264148
-0.48699987387135907,0.7618874514113865
-1.5972529249848082,0.6766147991604445
0.0684348329157821,-1.8593805987793681
-1.7537325634133818,0.38285889507207893
0.8288118247680263,-0.21955819404452853
-0.1342210202510324,-1.7215118151028765
0.2174544221696126,-0.9013341978521956
-0.2141089940719397,1.7140388469725767
1.7615361576625643,0.2485735367960689
-0.5683554525196394,0.6950521283374523
-0.7275736199573023,-1.6368875131102387
-0.9387133764267472,0.13073871801625533
-0.7287543509070163,-0.3194173612623455
1.581552379762123,0.6883982897976259
-0.8860443459448558,-0.4219332109828458
-1.4926857475669026,-0.5804128958919372
-0.45740569820017873,1.623102704915628
0.785513073776337,-1.8780901031803443
-0.48108551188036913,-0.7274120199820004
0.648767667396384,-1.5334480122056344
-0.8749606941287302,0.4685906549251716
0.44852024054591294,1.9204638116050907
0.06645292316058336,-0.8175509215184898
1.56840209740332,0.7722486242888384
-1.6205462782554811,-0.5380945191430755
-1.5824756877259971,0.4750085226539381
-1.551972651512964,-1.1869105119746928
-0.7518335132988739,0.22492955574685242
0.6022744657846243,0.5453197343883202
-0.6926859714939606,0.47722056131486434
-0.9197402958401517,-0.3641826386515435
0.7739507493709366,1.7547417320528165
0.1634295574147453,0.7685013783743652
1.1129496334136035,-1.3911683541917348
0.46374257051635376,0.9433305416238249
-1.3386821837723923,-1.1377019864176512
1.0771587077538551,-1.1843082113824595
0.5231161403260506,0.5334031859541651
-0.5860490785829506,-1.5107146637986293
1.0668776022220665,1.3388182292158235
-0.9107021470003438,0.0015539012350595691
-1.4848198204647123,-0.8017908288509006
-0.13560065102510768,-0.8920374009772916
0.9744272957140897,1.6166193844693986
-1.0952769325376694,-0.044492190495904894
-0.8251013886384161,-0.30718086730661537
-0.9265030471008144,-1.5719523779810547
0.013611250190186391,-0.8830727371038435
-0.8896565802527904,0.15616641135323978
0.7454224691749154,0.5059268293623305
-1.5355209773152998,-0.9868226112961687
0.15554286560112637,0.9245782641521915
-0.9475786273559821,-1.5792254784784217
-0.09173978441536854,-0.6642275460904995
0.5284833447922499,0.7569020916717535
0.22082192185691482,-1.0023493476094985
0.24729996052927952,1.75253263669214
1.1768456199666757,1.2536946339784947
1.1198247394862961,-1.2627140084952764
0.7074990221195535,0.7257294102541951
-0.968349539796263,1.6445027175651044
0.11697328791166253,-0.9998031591190437
1.3788184786030073,1.2888423597429028
0.721817174235682,1.5683885498366403
-0.042894753930807696,0.8033137999337674
-1.7988907137014332,0.1580401639221286
-0.18642145967826446,-1.9324923314349167
-0.7194008505494395,0.6907502600736527
-0.030819368485968314,-0.7762068264696299
0.3006651521568943,0.7817713916433584
0.7932878079697725,-0.4804080362125425
0.4293783166347827,0.7790430767047014
0.44428876295704134,0.8378060752382547
-0.7342811299442582,0.29847358271907093
-1.769935996015392,-0.6286794993465812
-1.409321631895832,-1.0812054300178615
-0.48852388280379183,-0.6772002841386686
1.8423272936418833,0.24083485784476485
-1.6380442424524793,0.7721290230560289
-0.36027352389304085,-1.946436045679
-1.6464096386579206,-0.1903846888758733
0.28811757215348044,0.95888343973879
0.523709475063177,-1.6917381841767398
0.5033266709504045,1.6671939178802115
-0.9357633440772413,-1.5070338688992608
-0.7382666250154062,-0.5213547560205463
1.8295496577299026,-0.15198305185696218
1.3864948219129343,-1.394086861496882
0.7002767791426633,0.6075545248768072
1.7674718893776384,-0.32589006445101537
0.5791905360047,-0.521741905225473
-0.8220766855803486,-0.10923532547833266
-1.6861986445142647,0.6232932979943069
0.7570347336201428,-0.35787647751427093
-1.1286820300351865,-1.437032883128805
-0.6616398758412415,0.6559385013180457
-1.1443672981614597,1.4099120604924986
0.5444027078687528,-0.7316118887855747
-1.6182616706324984,-0.7603906601632403
0.729983442202798,-1.670670282952204
-0.3739307067428504,-1.8019391279999515
-0.2811028952863323,0.8112840872633752
-1.0225549469766528,-1.4088120109943598
1.6673729277156066,0.8066038494602948
1.6003432951913663,-0.1256844371270783
-0.19585591678235176,1.780539592745152
0.7741023729933039,-0.6042192124503917
0.9124454743188183,0.28111188038429896
0.6360925191763427,-0.41069847601446574
-0.8214409791606325,0.2944227532337801
0.29762708376910435,0.8844633897251045
-0.18025896858123902,0.702247743603265
-0.7031328639514478,0.6645541867984109
-1.8357360221967063,-0.11206332340500251
-0.5183085579487956,-0.8626560948069847
-0.3951923968981433,0.8997671747372082
-0.8842407838475361,-0.4004619934322703
1.3717928561070243,1.2671125888638068
0.02154717761711242,-0.9582969077381311
-0.34818163553162174,0.8486120372412727
0.5690991532992066,-0.7868171769622769
0.808892953665435,0.05681483951188539
-0.36536149734455264,-1.7421974319386935
0.7806746469274387,-0.4197748666706434
0.06945945318962915,0.8943439577803404
0.6991421210107266,-1.5922799817534237
-0.05015942750920862,0.9046873242545592
-0.5936448405448308,0.6158880344891964
1.8436109844796946,0.16863297886107875
0.42984286776912417,0.8528889091790088
-0.03164602732565753,1.0072161149585532
-0.9588359143205509,0.09237499971200763
1.841465143715408,0.3867057091058624
-0.7552745053063333,0.3476584039656826
-0.9155091897902599,0.1416717600477409
1.770263688615844,0.6093477987509381
-1.1660742030482654,-1.282365065254113
1.344663267300423,-1.0134827885550064
-0.9539698700823769,-0.4596467332880626
1.7032280888741969,-0.9122640655722102
0.5306034421527529,0.7380022694616583
-0.051706166687646334,1.759596616282428
1.8981388448166243,0.04996687193012626
-0.1847683730712728,1.9034281484824234
-0.11008029778718335,-1.952453608149724
1.618182933583034,0.7671761873389069
